"customer_id","country","recency","frequency","monetary","avg_order_value","unique_products","total_quantity","customer_lifetime_days","recency_score","frequency_score","monetary_score","rfm_total_score","rfm_score","business_segment"
13617,United Kingdom,41,3,544.18,181.39,31,300,140,3,4,3,10,"343",Loyal Customers
15708,United Kingdom,41,7,3364.24,480.61,124,1267,329,3,5,5,13,"355",Loyal Customers
14179,United Kingdom,41,2,719.78,359.89,135,330,12,3,2,3,8,"323",Regular Customers
14040,United Kingdom,41,12,3614.92,301.24,146,1554,291,3,5,5,13,"355",Loyal Customers
17255,United Kingdom,41,2,298.41,149.21,69,232,259,3,2,2,7,"322",Regular Customers
17213,United Kingdom,41,7,2781.23,397.32,85,1176,326,3,5,5,13,"355",Loyal Customers
18067,United Kingdom,41,1,396.33,396.33,36,189,0,3,2,2,7,"322",Regular Customers
17447,United Kingdom,41,2,541.53,270.77,33,443,31,3,3,3,9,"333",Regular Customers
16235,United Kingdom,41,5,867.31,173.46,42,330,292,3,4,3,10,"343",Loyal Customers
16190,United Kingdom,41,1,215.08,215.08,6,88,0,3,1,1,5,"311",Regular Customers
15370,United Kingdom,41,7,2386.05,340.86,65,830,292,3,5,5,13,"355",Loyal Customers
16601,United Kingdom,41,1,244.80,244.80,29,134,0,3,1,1,5,"311",Regular Customers
14810,United Kingdom,41,11,2087.88,189.81,106,1016,329,3,5,5,13,"355",Loyal Customers
13421,United Kingdom,41,2,1851.08,925.54,88,1181,250,3,3,4,10,"334",Regular Customers
13607,United Kingdom,41,1,678.01,678.01,93,290,0,3,2,3,8,"323",Regular Customers
14077,United Kingdom,41,5,499.42,99.88,33,268,234,3,4,3,10,"343",Loyal Customers
17373,United Kingdom,41,4,646.92,161.73,47,408,272,3,4,3,10,"343",Loyal Customers
15860,United Kingdom,41,8,977.21,122.15,105,440,328,3,5,4,12,"354",Loyal Customers
13524,United Kingdom,41,5,680.18,136.04,17,324,179,3,4,3,10,"343",Loyal Customers
15059,United Kingdom,41,9,1337.72,148.64,161,604,294,3,5,4,12,"354",Loyal Customers
15376,United Kingdom,41,3,1233.36,411.12,100,619,182,3,3,4,10,"334",Regular Customers
17018,United Kingdom,41,2,920.10,460.05,15,176,285,3,3,3,9,"333",Regular Customers
15669,United Kingdom,41,4,684.34,171.09,31,342,223,3,4,3,10,"343",Loyal Customers
15865,United Kingdom,41,3,895.13,298.38,37,368,173,3,3,3,9,"333",Regular Customers
17372,United Kingdom,41,8,1342.68,167.84,215,749,322,3,5,4,12,"354",Loyal Customers
14295,United Kingdom,41,1,166.20,166.20,5,84,0,3,1,1,5,"311",Regular Customers
15478,United Kingdom,41,2,1441.42,720.71,34,585,16,3,3,4,10,"334",Regular Customers
15521,United Kingdom,41,8,3000.20,375.03,116,1836,214,3,5,5,13,"355",Loyal Customers
14158,United Kingdom,41,1,507.66,507.66,41,781,0,3,2,3,8,"323",Regular Customers
17796,United Kingdom,41,4,697.90,174.48,63,178,329,3,4,3,10,"343",Loyal Customers
17609,United Kingdom,41,5,1112.22,222.44,199,723,287,3,4,4,11,"344",Loyal Customers
13278,United Kingdom,41,1,542.73,542.73,46,537,0,3,2,3,8,"323",Regular Customers
16049,United Kingdom,41,3,1111.79,370.60,248,793,35,3,4,4,11,"344",Loyal Customers
13566,United Kingdom,41,2,874.71,437.36,134,575,42,3,3,3,9,"333",Regular Customers
14582,United Kingdom,41,1,114.11,114.11,6,73,0,3,1,1,5,"311",Regular Customers
12588,Finland,40,1,214.90,214.90,10,53,0,3,1,1,5,"311",Regular Customers
16969,United Kingdom,40,3,650.41,216.80,42,816,152,3,3,3,9,"333",Regular Customers
16836,United Kingdom,40,2,251.87,125.94,11,165,77,3,2,2,7,"322",Regular Customers
13813,Germany,40,4,1366.86,341.72,54,552,95,3,4,4,11,"344",Loyal Customers
15667,United Kingdom,40,1,301.32,301.32,13,240,0,3,1,2,6,"312",Regular Customers
15329,United Kingdom,40,3,1049.70,349.90,51,486,132,3,3,4,10,"334",Regular Customers
16018,United Kingdom,40,2,408.90,204.45,26,190,141,3,3,2,8,"332",Regular Customers
13544,United Kingdom,40,2,291.41,145.71,76,127,201,3,2,2,7,"322",Regular Customers
17951,United Kingdom,40,3,1008.54,336.18,18,616,334,3,3,4,10,"334",Regular Customers
14167,United Kingdom,40,4,574.84,143.71,27,150,292,3,4,3,10,"343",Loyal Customers
13982,United Kingdom,40,4,1871.81,467.95,72,1136,326,3,4,4,11,"344",Loyal Customers
13186,United Kingdom,40,3,1575.89,525.30,69,820,89,3,3,4,10,"334",Regular Customers
12571,France,40,2,519.61,259.81,31,523,82,3,3,3,9,"333",Regular Customers
15974,United Kingdom,40,7,3442.15,491.74,141,2262,249,3,5,5,13,"355",Loyal Customers
12581,Germany,40,1,197.71,197.71,15,161,0,3,1,1,5,"311",Regular Customers
15752,United Kingdom,40,7,2637.38,376.77,236,1978,333,3,5,5,13,"355",Loyal Customers
16127,United Kingdom,40,1,656.25,656.25,40,323,0,3,2,3,8,"323",Regular Customers
13145,United Kingdom,40,4,618.52,154.63,5,145,333,3,4,3,10,"343",Loyal Customers
13103,United Kingdom,40,1,243.94,243.94,8,82,0,3,1,1,5,"311",Regular Customers
12909,United Kingdom,40,5,2178.67,435.73,78,1280,214,3,4,5,12,"345",Loyal Customers
18257,United Kingdom,40,8,2337.63,292.20,97,1041,257,3,5,5,13,"355",Loyal Customers
12522,Germany,40,2,192.72,96.36,11,194,12,3,3,1,7,"331",Regular Customers
17396,United Kingdom,40,8,7330.80,916.35,24,2005,332,3,5,5,13,"355",Loyal Customers
15360,United Kingdom,40,1,427.93,427.93,13,223,0,3,2,2,7,"322",Regular Customers
14808,United Kingdom,40,8,2741.17,342.65,176,2147,133,3,5,5,13,"355",Loyal Customers
15018,United Kingdom,39,3,496.21,165.40,30,189,329,3,3,3,9,"333",Regular Customers
13697,United Kingdom,39,1,151.30,151.30,12,177,0,3,1,1,5,"311",Regular Customers
14995,United Kingdom,39,2,233.23,116.62,53,103,242,3,3,1,7,"331",Regular Customers
16971,United Kingdom,39,1,357.21,357.21,40,72,0,3,2,2,7,"322",Regular Customers
13292,United Kingdom,39,2,578.94,289.47,29,347,246,3,3,3,9,"333",Regular Customers
17733,United Kingdom,39,2,692.19,346.10,33,463,223,3,2,3,8,"323",Regular Customers
18270,United Kingdom,39,2,283.15,141.58,11,101,228,3,2,2,7,"322",Regular Customers
14345,United Kingdom,39,1,108.98,108.98,6,50,0,3,1,1,5,"311",Regular Customers
17696,United Kingdom,39,8,2285.71,285.71,78,1756,326,3,5,5,13,"355",Loyal Customers
12674,France,39,4,1970.60,492.65,52,1133,169,3,4,4,11,"344",Loyal Customers
13327,United Kingdom,39,8,3627.77,453.47,74,1600,327,3,5,5,13,"355",Loyal Customers
17166,United Kingdom,39,2,206.34,103.17,11,78,165,3,3,1,7,"331",Regular Customers
12491,France,39,1,460.40,460.40,25,260,0,3,2,2,7,"322",Regular Customers
14383,United Kingdom,39,3,1247.69,415.90,49,817,125,3,3,4,10,"334",Regular Customers
16960,United Kingdom,39,3,507.05,169.02,92,304,214,3,4,3,10,"343",Loyal Customers
16825,United Kingdom,39,2,775.18,387.59,27,566,147,3,2,3,8,"323",Regular Customers
15847,United Kingdom,39,2,389.27,194.64,22,449,250,3,3,2,8,"332",Regular Customers
15423,United Kingdom,39,1,43.50,43.50,2,101,0,3,1,1,5,"311",Regular Customers
13461,United Kingdom,39,3,1445.00,481.67,14,1170,125,3,3,4,10,"334",Regular Customers
13726,United Kingdom,39,2,1079.66,539.83,39,1054,62,3,3,4,10,"334",Regular Customers
16029,United Kingdom,39,63,81024.84,1286.11,44,40208,335,3,5,5,13,"355",Loyal Customers
14485,United Kingdom,39,1,165.75,165.75,44,71,0,3,1,1,5,"311",Regular Customers
16729,United Kingdom,39,21,7239.92,344.76,234,5783,203,3,5,5,13,"355",Loyal Customers
12552,Italy,39,2,437.82,218.91,20,88,1,3,3,2,8,"332",Regular Customers
16830,United Kingdom,39,1,325.91,325.91,23,264,0,3,2,2,7,"322",Regular Customers
12594,Italy,38,10,3338.22,333.82,50,1777,285,3,5,5,13,"355",Loyal Customers
17800,United Kingdom,38,9,1199.01,133.22,51,736,297,3,5,4,12,"354",Loyal Customers
15576,United Kingdom,38,1,940.67,940.67,43,404,0,3,2,4,9,"324",Big Spenders
17965,United Kingdom,38,14,2622.57,187.33,274,1556,332,3,5,5,13,"355",Loyal Customers
17719,United Kingdom,38,15,5396.04,359.74,111,2466,218,3,5,5,13,"355",Loyal Customers
16884,United Kingdom,38,2,429.84,214.92,26,320,0,3,2,2,7,"322",Regular Customers
13477,United Kingdom,38,6,1454.58,242.43,57,1021,254,3,5,4,12,"354",Loyal Customers
17999,United Kingdom,38,2,382.06,191.03,87,221,329,3,2,2,7,"322",Regular Customers
12779,Poland,38,8,3981.36,497.67,88,2024,334,3,5,5,13,"355",Loyal Customers
15830,United Kingdom,38,1,576.00,576.00,39,415,0,3,2,3,8,"323",Regular Customers
14974,United Kingdom,38,1,114.39,114.39,17,44,0,3,1,1,5,"311",Regular Customers
15065,United Kingdom,38,4,3158.13,789.53,148,1383,254,3,4,5,12,"345",Loyal Customers
16706,United Kingdom,38,3,531.35,177.12,108,249,77,3,4,3,10,"343",Loyal Customers
18164,United Kingdom,38,1,399.65,399.65,24,184,0,3,2,2,7,"322",Regular Customers
18105,United Kingdom,38,1,113.48,113.48,18,46,0,3,1,1,5,"311",Regular Customers
13316,United Kingdom,38,4,5977.73,1494.43,66,6948,217,3,4,5,12,"345",Loyal Customers
12830,United Kingdom,38,6,6814.64,1135.77,13,9848,134,3,5,5,13,"355",Loyal Customers
17966,United Kingdom,38,5,1098.43,219.69,53,2571,224,3,4,4,11,"344",Loyal Customers
13904,United Kingdom,38,2,332.64,166.32,24,332,257,3,3,2,8,"332",Regular Customers
14528,United Kingdom,38,1,364.22,364.22,18,278,0,3,2,2,7,"322",Regular Customers
16308,United Kingdom,38,4,2560.00,640.00,1,8000,224,3,4,5,12,"345",Loyal Customers
16367,United Kingdom,38,2,804.49,402.25,123,647,325,3,3,3,9,"333",Regular Customers
17947,United Kingdom,38,1,176.68,176.68,9,168,0,3,1,1,5,"311",Regular Customers
13271,United Kingdom,38,1,217.38,217.38,79,253,0,3,1,1,5,"311",Regular Customers
15275,United Kingdom,38,1,615.14,615.14,41,498,0,3,2,3,8,"323",Regular Customers
16043,United Kingdom,38,4,773.99,193.50,30,503,280,3,4,3,10,"343",Loyal Customers
18104,United Kingdom,38,1,754.64,754.64,38,362,0,3,2,3,8,"323",Regular Customers
16014,United Kingdom,38,3,662.38,220.79,123,265,254,3,3,3,9,"333",Regular Customers
16747,United Kingdom,38,2,836.06,418.03,34,583,30,3,3,3,9,"333",Regular Customers
16337,United Kingdom,37,1,151.05,151.05,10,87,0,3,1,1,5,"311",Regular Customers
15612,United Kingdom,37,2,195.15,97.58,4,52,25,3,3,1,7,"331",Regular Customers
17078,United Kingdom,37,2,378.20,189.10,28,788,0,3,3,2,8,"332",Regular Customers
18205,United Kingdom,37,2,517.36,258.68,30,192,38,3,3,3,9,"333",Regular Customers
14815,United Kingdom,37,2,778.50,389.25,53,744,31,3,2,3,8,"323",Regular Customers
15252,United Kingdom,37,2,740.78,370.39,44,522,147,3,2,3,8,"323",Regular Customers
14636,United Kingdom,37,2,609.85,304.93,27,241,232,3,3,3,9,"333",Regular Customers
12808,Portugal,37,3,483.65,161.22,27,188,332,3,3,2,8,"332",Regular Customers
14856,United Kingdom,37,3,1311.38,437.13,65,714,20,3,3,4,10,"334",Regular Customers
15651,United Kingdom,37,3,646.30,215.43,27,479,224,3,3,3,9,"333",Regular Customers
16602,United Kingdom,37,1,528.08,528.08,29,336,0,3,2,3,8,"323",Regular Customers
13721,United Kingdom,37,1,524.14,524.14,28,316,0,3,2,3,8,"323",Regular Customers
18081,United Kingdom,37,3,343.45,114.48,14,195,97,3,3,2,8,"332",Regular Customers
15551,United Kingdom,37,1,436.06,436.06,29,218,0,3,2,2,7,"322",Regular Customers
12544,Spain,37,1,372.70,372.70,19,136,0,3,2,2,7,"322",Regular Customers
17076,United Kingdom,37,3,841.08,280.36,17,295,328,3,4,3,10,"343",Loyal Customers
17351,United Kingdom,37,3,587.15,195.72,22,113,237,3,4,3,10,"343",Loyal Customers
16221,United Kingdom,37,3,864.86,288.29,90,717,331,3,4,3,10,"343",Loyal Customers
17403,United Kingdom,37,1,281.62,281.62,32,117,0,3,1,2,6,"312",Regular Customers
17816,United Kingdom,37,4,36.56,9.14,16,30,329,3,4,1,8,"341",Regular Customers
17653,United Kingdom,37,4,1207.56,301.89,44,1409,84,3,4,4,11,"344",Loyal Customers
13168,United Kingdom,37,4,1319.19,329.80,102,682,282,3,4,4,11,"344",Loyal Customers
16914,United Kingdom,37,1,208.46,208.46,25,121,0,3,1,1,5,"311",Regular Customers
15605,United Kingdom,37,5,1198.23,239.65,61,441,337,3,4,4,11,"344",Loyal Customers
16409,United Kingdom,37,5,2028.88,405.78,145,1306,281,3,4,4,11,"344",Loyal Customers
13636,United Kingdom,37,5,949.12,189.82,57,592,249,3,4,4,11,"344",Loyal Customers
15998,United Kingdom,37,5,3089.97,617.99,370,2041,326,3,4,5,12,"345",Loyal Customers
15809,United Kingdom,37,5,515.77,103.15,31,301,266,3,4,3,10,"343",Loyal Customers
15227,United Kingdom,37,5,1219.40,243.88,43,750,281,3,4,4,11,"344",Loyal Customers
14098,United Kingdom,37,1,147.35,147.35,21,104,0,3,1,1,5,"311",Regular Customers
13728,United Kingdom,37,6,1016.14,169.36,38,458,274,3,5,4,12,"354",Loyal Customers
16841,United Kingdom,37,6,1869.82,311.64,101,2250,251,3,5,4,12,"354",Loyal Customers
17442,United Kingdom,37,6,2248.56,374.76,96,1496,254,3,5,5,13,"355",Loyal Customers
12352,Norway,37,8,2506.04,313.26,59,536,260,3,5,5,13,"355",Loyal Customers
17634,United Kingdom,37,9,2361.97,262.44,209,840,301,3,5,5,13,"355",Loyal Customers
13324,United Kingdom,37,10,7121.95,712.20,25,5205,324,3,5,5,13,"355",Loyal Customers
16887,United Kingdom,36,1,194.88,194.88,35,157,0,3,1,1,5,"311",Regular Customers
13592,United Kingdom,36,4,247.96,61.99,15,84,229,3,4,1,8,"341",Regular Customers
17233,United Kingdom,36,1,190.88,190.88,25,131,0,3,1,1,5,"311",Regular Customers
13651,United Kingdom,36,2,94.20,47.10,6,33,4,3,3,1,7,"331",Regular Customers
17084,United Kingdom,36,2,2949.75,1474.88,146,1816,0,3,3,5,11,"335",Regular Customers
12577,France,36,3,657.80,219.27,137,472,324,3,3,3,9,"333",Regular Customers
12431,Australia,36,13,5514.67,424.21,117,2431,338,3,5,5,13,"355",Loyal Customers
17193,United Kingdom,36,7,1699.30,242.76,17,1254,141,3,5,4,12,"354",Loyal Customers
17274,United Kingdom,36,1,111.98,111.98,24,79,0,3,1,1,5,"311",Regular Customers
12928,United Kingdom,36,5,2062.70,412.54,59,1472,324,3,4,5,12,"345",Loyal Customers
12576,Poland,36,5,1315.83,263.17,72,967,269,3,4,4,11,"344",Loyal Customers
15597,United Kingdom,36,1,324.57,324.57,22,279,0,3,2,2,7,"322",Regular Customers
14592,United Kingdom,36,3,570.46,190.15,132,415,29,3,4,3,10,"343",Loyal Customers
16318,United Kingdom,36,1,328.15,328.15,19,199,0,3,2,2,7,"322",Regular Customers
15010,United Kingdom,36,1,308.94,308.94,20,184,0,3,2,2,7,"322",Regular Customers
14971,United Kingdom,36,3,1116.57,372.19,144,644,8,3,3,4,10,"334",Regular Customers
14150,United Kingdom,36,2,658.64,329.32,23,496,324,3,2,3,8,"323",Regular Customers
16555,United Kingdom,36,2,285.89,142.95,15,175,74,3,2,2,7,"322",Regular Customers
18022,United Kingdom,36,1,668.11,668.11,141,736,0,3,2,3,8,"323",Regular Customers
12944,United Kingdom,36,2,604.51,302.26,29,289,319,3,3,3,9,"333",Regular Customers
17930,United Kingdom,36,5,1740.48,348.10,26,1594,204,3,4,4,11,"344",Loyal Customers
17979,United Kingdom,36,4,757.71,189.43,116,397,224,3,4,3,10,"343",Loyal Customers
13938,United Kingdom,36,1,71.66,71.66,7,70,0,3,1,1,5,"311",Regular Customers
15707,United Kingdom,36,4,945.58,236.40,126,605,51,3,4,4,11,"344",Loyal Customers
16012,United Kingdom,36,3,1415.29,471.76,87,799,120,3,3,4,10,"334",Regular Customers
14913,United Kingdom,36,4,1227.43,306.86,76,1743,324,3,4,4,11,"344",Loyal Customers
15722,United Kingdom,36,5,2222.56,444.51,45,1026,255,3,4,5,12,"345",Loyal Customers
12397,Belgium,36,2,2409.90,1204.95,110,1263,100,3,2,5,10,"325",Big Spenders
17703,United Kingdom,36,3,798.74,266.25,47,590,103,3,3,3,9,"333",Regular Customers
17203,United Kingdom,36,6,3563.85,593.98,116,2850,25,3,5,5,13,"355",Loyal Customers
18035,United Kingdom,36,3,730.40,243.47,44,611,8,3,4,3,10,"343",Loyal Customers
13634,United Kingdom,34,5,1575.16,315.03,156,704,294,3,4,4,11,"344",Loyal Customers
15025,United Kingdom,34,1,377.01,377.01,66,189,0,3,2,2,7,"322",Regular Customers
17831,United Kingdom,34,1,35.40,35.40,2,12,0,3,1,1,5,"311",Regular Customers
12357,Switzerland,34,1,6207.67,6207.67,131,2708,0,3,2,5,10,"325",Big Spenders
17107,United Kingdom,34,6,10815.43,1802.57,269,4837,245,3,5,5,13,"355",Loyal Customers
14174,United Kingdom,34,1,134.46,134.46,26,94,0,3,1,1,5,"311",Regular Customers
13365,United Kingdom,34,2,2225.37,1112.69,122,1247,184,3,3,5,11,"335",Regular Customers
13523,United Kingdom,34,5,3964.88,792.98,157,1752,333,3,4,5,12,"345",Loyal Customers
15017,United Kingdom,34,1,125.58,125.58,20,63,0,3,1,1,5,"311",Regular Customers
15427,United Kingdom,34,3,1483.14,494.38,233,1013,14,3,3,4,10,"334",Regular Customers
14404,United Kingdom,34,6,1474.32,245.72,70,839,336,3,5,4,12,"354",Loyal Customers
14517,United Kingdom,34,2,330.45,165.23,17,91,108,3,3,2,8,"332",Regular Customers
13527,United Kingdom,34,7,2287.51,326.79,153,1692,293,3,5,5,13,"355",Loyal Customers
16357,United Kingdom,34,3,658.88,219.63,31,246,180,3,3,3,9,"333",Regular Customers
16466,United Kingdom,34,7,1603.46,229.07,103,789,259,3,5,4,12,"354",Loyal Customers
16243,United Kingdom,34,2,409.10,204.55,49,110,21,3,3,2,8,"332",Regular Customers
12638,Sweden,34,1,671.69,671.69,39,577,0,3,2,3,8,"323",Regular Customers
16488,United Kingdom,34,3,498.80,166.27,28,728,115,3,3,3,9,"333",Regular Customers
15526,United Kingdom,34,2,148.44,74.22,4,24,0,3,3,1,7,"331",Regular Customers
12645,Germany,34,4,1775.18,443.80,58,1084,283,3,4,4,11,"344",Loyal Customers
13532,United Kingdom,34,1,210.31,210.31,66,129,0,3,1,1,5,"311",Regular Customers
16676,United Kingdom,34,4,1592.12,398.03,75,636,304,3,4,4,11,"344",Loyal Customers
14936,Channel Islands,34,8,8137.02,1017.13,210,4085,242,3,5,5,13,"355",Loyal Customers
16771,United Kingdom,34,5,2246.81,449.36,200,1489,305,3,4,5,12,"345",Loyal Customers
15696,United Kingdom,34,8,2736.46,342.06,140,1028,293,3,5,5,13,"355",Loyal Customers
15407,United Kingdom,34,4,1056.44,264.11,142,558,272,3,4,4,11,"344",Loyal Customers
16445,United Kingdom,34,1,230.51,230.51,62,111,0,3,1,1,5,"311",Regular Customers
16372,United Kingdom,34,2,367.93,183.97,86,166,0,3,3,2,8,"332",Regular Customers
13155,United Kingdom,34,4,971.76,242.94,67,497,335,3,4,4,11,"344",Loyal Customers
15513,United Kingdom,34,19,14758.22,776.75,183,5709,340,3,5,5,13,"355",Loyal Customers
17082,United Kingdom,34,2,2003.85,1001.93,75,1049,285,3,3,4,10,"334",Regular Customers
15952,United Kingdom,34,4,806.57,201.64,65,399,192,3,4,3,10,"343",Loyal Customers
12838,United Kingdom,34,2,683.13,341.57,115,359,340,3,2,3,8,"323",Regular Customers
13759,United Kingdom,34,2,659.41,329.71,24,287,38,3,2,3,8,"323",Regular Customers
15839,United Kingdom,34,3,1048.49,349.50,56,675,115,3,3,4,10,"334",Regular Customers
18170,United Kingdom,34,3,980.31,326.77,29,409,184,3,4,4,11,"344",Loyal Customers
13772,United Kingdom,34,3,1132.13,377.38,141,546,206,3,4,4,11,"344",Loyal Customers
17608,United Kingdom,34,2,193.42,96.71,54,232,0,3,3,1,7,"331",Regular Customers
14039,United Kingdom,34,1,152.20,152.20,6,92,0,3,1,1,5,"311",Regular Customers
12832,United Kingdom,33,2,383.03,191.52,27,195,66,3,2,2,7,"322",Regular Customers
15522,United Kingdom,33,2,398.84,199.42,47,573,55,3,3,2,8,"332",Regular Customers
15330,United Kingdom,33,2,714.96,357.48,10,1312,28,3,2,3,8,"323",Regular Customers
13097,United Kingdom,33,10,6010.42,601.04,214,2363,328,3,5,5,13,"355",Loyal Customers
14080,United Kingdom,33,1,45.60,45.60,4,48,0,3,1,1,5,"311",Regular Customers
17623,United Kingdom,33,1,527.05,527.05,33,265,0,3,2,3,8,"323",Regular Customers
12472,Germany,33,7,6572.11,938.87,219,4148,337,3,5,5,13,"355",Loyal Customers
17164,United Kingdom,33,7,2467.35,352.48,92,1501,241,3,5,5,13,"355",Loyal Customers
15493,United Kingdom,33,5,2001.80,400.36,177,560,238,3,4,4,11,"344",Loyal Customers
14387,United Kingdom,33,3,1770.56,590.19,125,819,77,3,4,4,11,"344",Loyal Customers
18016,United Kingdom,33,5,1483.56,296.71,90,1029,332,4,4,4,12,"444",Champions
16053,United Kingdom,33,2,1511.95,755.98,81,1793,90,4,3,4,11,"434",Regular Customers
14700,United Kingdom,33,3,2235.30,745.10,80,1342,206,4,3,5,12,"435",Regular Customers
16348,United Kingdom,33,7,1469.45,209.92,157,819,208,4,5,4,13,"454",Champions
14623,United Kingdom,33,5,889.25,177.85,108,419,203,4,4,3,11,"443",Loyal Customers
12484,Spain,33,6,4541.72,756.95,256,2191,304,4,5,5,14,"455",Champions
15719,United Kingdom,33,13,5045.61,388.12,299,2725,305,4,5,5,14,"455",Champions
17043,United Kingdom,33,4,1735.18,433.80,100,998,234,4,4,4,12,"444",Champions
13824,United Kingdom,33,5,1698.94,339.79,34,768,278,4,4,4,12,"444",Champions
15785,United Kingdom,33,5,2328.97,465.79,58,1612,263,4,4,5,13,"445",Champions
18036,United Kingdom,33,3,405.62,135.21,77,234,213,4,4,2,10,"442",Regular Customers
18150,United Kingdom,33,3,566.58,188.86,29,332,169,4,4,3,11,"443",Loyal Customers
17158,United Kingdom,33,3,1266.97,422.32,53,778,328,4,3,4,11,"434",Regular Customers
17430,United Kingdom,33,2,265.76,132.88,14,190,333,4,2,2,8,"422",New / Promising Customers
14073,United Kingdom,33,1,151.04,151.04,13,130,0,4,1,1,6,"411",New / Promising Customers
14929,United Kingdom,33,1,223.88,223.88,11,136,0,4,1,1,6,"411",New / Promising Customers
13717,United Kingdom,33,6,1445.01,240.84,92,1959,266,4,5,4,13,"454",Champions
16362,United Kingdom,33,5,734.77,146.95,58,351,59,4,4,3,11,"443",Loyal Customers
15618,United Kingdom,33,4,776.85,194.21,38,453,104,4,4,3,11,"443",Loyal Customers
15870,United Kingdom,33,1,354.09,354.09,68,335,0,4,2,2,8,"422",New / Promising Customers
17761,United Kingdom,33,1,712.78,712.78,19,398,0,4,2,3,9,"423",New / Promising Customers
16612,United Kingdom,33,4,1187.66,296.92,48,506,279,4,4,4,12,"444",Champions
12408,Belgium,33,5,2888.55,577.71,81,1409,228,4,4,5,13,"445",Champions
16637,United Kingdom,33,4,1154.47,288.62,66,927,193,4,4,4,12,"444",Champions
17219,United Kingdom,32,1,114.23,114.23,24,89,0,4,1,1,6,"411",New / Promising Customers
13867,United Kingdom,32,3,1015.29,338.43,51,513,187,4,3,4,11,"434",Regular Customers
13047,United Kingdom,32,10,3237.54,323.75,106,1391,342,4,5,5,14,"455",Champions
12721,France,32,6,2656.13,442.69,133,1959,323,4,5,5,14,"455",Champions
13710,United Kingdom,32,1,180.48,180.48,8,176,0,4,1,1,6,"411",New / Promising Customers
13381,United Kingdom,32,6,3639.31,606.55,77,2029,267,4,5,5,14,"455",Champions
16732,United Kingdom,32,1,603.75,603.75,28,317,0,4,2,3,9,"423",New / Promising Customers
15406,United Kingdom,32,2,510.71,255.36,51,254,270,4,3,3,10,"433",Regular Customers
13329,United Kingdom,32,2,789.00,394.50,16,463,335,4,3,3,10,"433",Regular Customers
17637,United Kingdom,32,2,547.06,273.53,35,280,84,4,3,3,10,"433",Regular Customers
14676,United Kingdom,32,6,2548.24,424.71,29,2500,252,4,5,5,14,"455",Champions
14360,United Kingdom,32,4,2128.23,532.06,104,1151,63,4,4,5,13,"445",Champions
18216,United Kingdom,32,1,481.75,481.75,26,200,0,4,2,2,8,"422",New / Promising Customers
17022,United Kingdom,32,1,71.00,71.00,7,108,0,4,1,1,6,"411",New / Promising Customers
14050,United Kingdom,32,2,746.36,373.18,49,689,75,4,2,3,9,"423",New / Promising Customers
13110,United Kingdom,32,7,1488.67,212.67,109,388,280,4,5,4,13,"454",Champions
16837,United Kingdom,32,11,3170.98,288.27,123,1563,214,4,5,5,14,"455",Champions
13975,United Kingdom,32,6,2526.28,421.05,240,1732,245,4,5,5,14,"455",Champions
15950,United Kingdom,32,4,1765.51,441.38,86,729,328,4,4,4,12,"444",Champions
16505,United Kingdom,32,1,777.60,777.60,4,576,0,4,2,3,9,"423",New / Promising Customers
17886,United Kingdom,32,3,899.61,299.87,93,481,218,4,3,3,10,"433",Regular Customers
15043,United Kingdom,32,1,537.00,537.00,3,300,0,4,2,3,9,"423",New / Promising Customers
15249,United Kingdom,32,13,6688.46,514.50,211,3577,225,4,5,5,14,"455",Champions
17289,United Kingdom,32,3,944.41,314.80,86,520,149,4,4,4,12,"444",Champions
16639,United Kingdom,32,3,1257.51,419.17,48,510,204,4,3,4,11,"434",Regular Customers
17633,United Kingdom,32,4,1324.84,331.21,59,644,89,4,4,4,12,"444",Champions
18177,United Kingdom,32,6,1341.42,223.57,53,710,224,4,5,4,13,"454",Champions
15103,United Kingdom,32,2,703.36,351.68,35,329,55,4,2,3,9,"423",New / Promising Customers
12849,United Kingdom,32,2,1050.89,525.45,47,623,237,4,3,4,11,"434",Regular Customers
13695,United Kingdom,32,15,2504.13,166.94,46,1603,228,4,5,5,14,"455",Champions
15153,United Kingdom,32,1,329.25,329.25,22,198,0,4,2,2,8,"422",New / Promising Customers
17313,United Kingdom,32,1,2328.84,2328.84,24,1402,0,4,2,5,11,"425",New / Promising Customers
17964,United Kingdom,32,2,471.70,235.85,84,301,341,4,3,2,9,"432",Regular Customers
16863,United Kingdom,32,2,502.80,251.40,25,409,335,4,3,3,10,"433",Regular Customers
14524,United Kingdom,32,9,1867.68,207.52,161,676,329,4,5,4,13,"454",Champions
17160,United Kingdom,32,6,3518.03,586.34,111,2856,210,4,5,5,14,"455",Champions
15763,United Kingdom,32,2,1086.92,543.46,58,271,46,4,3,4,11,"434",Regular Customers
16284,United Kingdom,32,2,823.97,411.99,87,544,19,4,3,3,10,"433",Regular Customers
16187,United Kingdom,32,15,6911.44,460.76,160,5048,253,4,5,5,14,"455",Champions
13272,United Kingdom,32,2,276.56,138.28,15,96,58,4,2,2,8,"422",New / Promising Customers
15356,United Kingdom,32,10,2766.50,276.65,215,1673,337,4,5,5,14,"455",Champions
15957,United Kingdom,32,1,428.89,428.89,40,211,0,4,2,2,8,"422",New / Promising Customers
13643,United Kingdom,32,3,519.44,173.15,24,273,154,4,4,3,11,"443",Loyal Customers
17515,United Kingdom,32,4,639.02,159.76,49,243,287,4,4,3,11,"443",Loyal Customers
